‖\cases‖SI‖En‖Ⓒ ‖
‖\cbrt‖SI‖En‖∛ ‖
‖\cdot‖SI‖En‖⋅ ‖
‖\cdots‖SI‖En‖⋯ ‖
‖\check‖SI‖En‖̌ ‖
‖\chi‖SI‖En‖χ ‖
‖\circ‖SI‖En‖∘ ‖
‖\close‖SI‖En‖┤ ‖
‖\clubsuit‖SI‖En‖♣ ‖
‖\coint‖SI‖En‖∲ ‖
‖\cong‖SI‖En‖≅ ‖
‖\coprod‖SI‖En‖∐ ‖
‖\cup‖SI‖En‖∪ ‖
‖\dalet‖SI‖En‖ℸ ‖
‖\daleth‖SI‖En‖ℸ ‖
‖\dashv‖SI‖En‖⊣ ‖
‖\dd‖SI‖En‖ⅆ ‖
‖\ddddot‖SI‖En‖⃜ ‖
‖\dddot‖SI‖En‖⃛ ‖
‖\ddot‖SI‖En‖̈ ‖
‖\ddots‖SI‖En‖⋱ ‖
‖\defeq‖SI‖En‖≝ ‖
‖\degc‖SI‖En‖℃ ‖
‖\degf‖SI‖En‖℉ ‖
‖\degree‖SI‖En‖° ‖
‖\delta‖SI‖En‖δ ‖
‖\diamond‖SI‖En‖⋄ ‖
‖\diamondsuit‖SI‖En‖♢ ‖
‖\div‖SI‖En‖÷ ‖
‖\dot‖SI‖En‖̇ ‖
‖\doteq‖SI‖En‖≐ ‖
‖\dots‖SI‖En‖… ‖
‖\doubleA‖SI‖En‖𝔸 ‖
‖\doubleB‖SI‖En‖𝔹 ‖
‖\doubleC‖SI‖En‖ℂ ‖
‖\doubleD‖SI‖En‖𝔻 ‖
‖\doubleE‖SI‖En‖𝔼 ‖
‖\doubleF‖SI‖En‖𝔽 ‖
‖\doubleG‖SI‖En‖𝔾 ‖
‖\doubleH‖SI‖En‖ℍ ‖
‖\doubleI‖SI‖En‖𝕀 ‖
‖\doubleJ‖SI‖En‖𝕁 ‖
‖\doubleK‖SI‖En‖𝕂 ‖
‖\doubleL‖SI‖En‖𝕃 ‖
‖\doubleM‖SI‖En‖𝕄 ‖
‖\doubleN‖SI‖En‖ℕ ‖
‖\doubleO‖SI‖En‖𝕆 ‖
‖\doubleP‖SI‖En‖ℙ ‖
‖\doubleQ‖SI‖En‖ℚ ‖
‖\doubleR‖SI‖En‖ℝ ‖
‖\doubleS‖SI‖En‖𝕊 ‖
‖\doubleT‖SI‖En‖𝕋 ‖
‖\doubleU‖SI‖En‖𝕌 ‖
‖\doubleV‖SI‖En‖𝕍 ‖
‖\doubleW‖SI‖En‖𝕎 ‖
‖\doubleX‖SI‖En‖𝕏 ‖
‖\doubleY‖SI‖En‖𝕐 ‖
‖\doubleZ‖SI‖En‖ℤ ‖
‖\doublea‖SI‖En‖𝕒 ‖
‖\doubleb‖SI‖En‖𝕓 ‖
‖\doublec‖SI‖En‖𝕔 ‖
‖\doubled‖SI‖En‖𝕕 ‖
‖\doublee‖SI‖En‖𝕖 ‖
‖\doublef‖SI‖En‖𝕗 ‖
‖\doubleg‖SI‖En‖𝕘 ‖
‖\doubleh‖SI‖En‖𝕙 ‖
‖\doublei‖SI‖En‖𝕚 ‖
‖\doublej‖SI‖En‖𝕛 ‖
‖\doublek‖SI‖En‖𝕜 ‖
‖\doublel‖SI‖En‖𝕝 ‖
‖\doublem‖SI‖En‖𝕞 ‖
‖\doublen‖SI‖En‖𝕟 ‖
‖\doubleo‖SI‖En‖𝕠 ‖
‖\doublep‖SI‖En‖𝕡 ‖
‖\doubleq‖SI‖En‖𝕢 ‖
‖\doubler‖SI‖En‖𝕣 ‖
‖\doubles‖SI‖En‖𝕤 ‖
‖\doublet‖SI‖En‖𝕥 ‖
‖\doubleu‖SI‖En‖𝕦 ‖
‖\doublev‖SI‖En‖𝕧 ‖
‖\doublew‖SI‖En‖𝕨 ‖
‖\doublex‖SI‖En‖𝕩 ‖
‖\doubley‖SI‖En‖𝕪 ‖
‖\doublez‖SI‖En‖𝕫 ‖
‖\downarrow‖SI‖En‖↓ ‖
‖\dsmash‖SI‖En‖⬇ ‖
‖\ee‖SI‖En‖ⅇ ‖
‖\ell‖SI‖En‖ℓ ‖
‖\emptyset‖SI‖En‖∅ ‖
‖\emsp‖SI‖En‖  ‖
‖\end‖SI‖En‖〗 ‖
‖\ensp‖SI‖En‖  ‖
‖\epsilon‖SI‖En‖ϵ ‖
‖\eqarray‖SI‖En‖█ ‖
‖\equiv‖SI‖En‖≡ ‖
‖\eta‖SI‖En‖η ‖
‖\exists‖SI‖En‖∃ ‖
‖\forall‖SI‖En‖∀ ‖
‖\frakturA‖SI‖En‖𝔄 ‖
‖\frakturB‖SI‖En‖𝔅 ‖
‖\frakturC‖SI‖En‖ℭ ‖
‖\frakturD‖SI‖En‖𝔇 ‖
‖\frakturE‖SI‖En‖𝔈 ‖
‖\frakturF‖SI‖En‖𝔉 ‖
‖\frakturG‖SI‖En‖𝔊 ‖
‖\frakturH‖SI‖En‖ℌ ‖
‖\frakturI‖SI‖En‖ℑ ‖
‖\frakturJ‖SI‖En‖𝔍 ‖
‖\frakturK‖SI‖En‖𝔎 ‖
‖\frakturL‖SI‖En‖𝔏 ‖
‖\frakturM‖SI‖En‖𝔐 ‖
‖\frakturN‖SI‖En‖𝔑 ‖
‖\frakturO‖SI‖En‖𝔒 ‖
‖\frakturP‖SI‖En‖𝔓 ‖
‖\frakturQ‖SI‖En‖𝔔 ‖
‖\frakturR‖SI‖En‖ℜ ‖
‖\frakturS‖SI‖En‖𝔖 ‖
‖\frakturT‖SI‖En‖𝔗 ‖
‖\frakturU‖SI‖En‖𝔘 ‖
‖\frakturV‖SI‖En‖𝔙 ‖
‖\frakturW‖SI‖En‖𝔚 ‖
‖\frakturX‖SI‖En‖𝔛 ‖
‖\frakturY‖SI‖En‖𝔜 ‖
‖\frakturZ‖SI‖En‖ℨ ‖
‖\fraktura‖SI‖En‖𝔞 ‖
‖\frakturb‖SI‖En‖𝔟 ‖
‖\frakturc‖SI‖En‖𝔠 ‖
‖\frakturd‖SI‖En‖𝔡 ‖
‖\frakture‖SI‖En‖𝔢 ‖
‖\frakturf‖SI‖En‖𝔣 ‖
‖\frakturg‖SI‖En‖𝔤 ‖
‖\frakturh‖SI‖En‖𝔥 ‖
‖\frakturi‖SI‖En‖𝔦 ‖
‖\frakturj‖SI‖En‖𝔧 ‖
‖\frakturk‖SI‖En‖𝔨 ‖
‖\frakturl‖SI‖En‖𝔩 ‖
‖\frakturm‖SI‖En‖𝔪 ‖
‖\frakturn‖SI‖En‖𝔫 ‖
‖\frakturo‖SI‖En‖𝔬 ‖
‖\frakturp‖SI‖En‖𝔭 ‖
‖\frakturq‖SI‖En‖𝔮 ‖
‖\frakturr‖SI‖En‖𝔯 ‖
‖\frakturs‖SI‖En‖𝔰 ‖
‖\frakturt‖SI‖En‖𝔱 ‖
‖\frakturu‖SI‖En‖𝔲 ‖
‖\frakturv‖SI‖En‖𝔳 ‖
‖\frakturw‖SI‖En‖𝔴 ‖
‖\frakturx‖SI‖En‖𝔵 ‖
‖\fraktury‖SI‖En‖𝔶 ‖
‖\frakturz‖SI‖En‖𝔷 ‖
‖\frown‖SI‖En‖⌑ ‖
‖\funcapply‖SI‖En‖⁡ ‖
‖\gamma‖SI‖En‖γ ‖
‖\ge‖SI‖En‖≥ ‖
‖\geq‖SI‖En‖≥ ‖
‖\gets‖SI‖En‖← ‖
‖\gg‖SI‖En‖≫ ‖
‖\gimel‖SI‖En‖ℷ ‖
‖\grave‖SI‖En‖̀ ‖
‖\hairsp‖SI‖En‖  ‖
‖\hat‖SI‖En‖̂ ‖
‖\hbar‖SI‖En‖ℏ ‖
‖\heartsuit‖SI‖En‖♡ ‖
‖\hookleftarrow‖SI‖En‖↩ ‖
‖\hookrightarrow‖SI‖En‖↪ ‖
‖\hphantom‖SI‖En‖⬄ ‖
‖\hsmash‖SI‖En‖⬌ ‖
‖\hvec‖SI‖En‖⃑ ‖
‖\identitymatrix‖SI‖En‖(■(1&0&0@0&1&0@0&0&1)) ‖
‖\ii‖SI‖En‖ⅈ ‖
‖\iiiint‖SI‖En‖⨌ ‖
‖\iiint‖SI‖En‖∭ ‖
‖\iint‖SI‖En‖∬ ‖
‖\imath‖SI‖En‖ı ‖
‖\in‖SI‖En‖∈ ‖
‖\inc‖SI‖En‖∆ ‖
‖\infty‖SI‖En‖∞ ‖
‖\int‖SI‖En‖∫ ‖
‖\integral‖SI‖En‖1/2π ∫_0^2π ▒ⅆθ/(a+b sin θ)=1/√(a^2-b^2) ‖
‖\iota‖SI‖En‖ι ‖
‖\itimes‖SI‖En‖⁢ ‖
‖\j‖SI‖En‖Jay ‖
‖\jj‖SI‖En‖ⅉ ‖
‖\jmath‖SI‖En‖ȷ ‖
‖\kappa‖SI‖En‖κ ‖
‖\ket‖SI‖En‖⟩ ‖
‖\lambda‖SI‖En‖λ ‖
‖\langle‖SI‖En‖〈 ‖
‖\lbbrack‖SI‖En‖⟦ ‖
‖\lbrace‖SI‖En‖\{ ‖
‖\lbrack‖SI‖En‖[ ‖
‖\lceil‖SI‖En‖⌈ ‖
‖\ldiv‖SI‖En‖∕ ‖
‖\ldivide‖SI‖En‖∕ ‖
‖\ldots‖SI‖En‖… ‖
‖\le‖SI‖En‖≤ ‖
‖\left‖SI‖En‖├ ‖
‖\leftarrow‖SI‖En‖← ‖
‖\leftharpoondown‖SI‖En‖↽ ‖
‖\leftharpoonup‖SI‖En‖↼ ‖
‖\leftrightarrow‖SI‖En‖↔ ‖
‖\leq‖SI‖En‖≤ ‖
‖\lfloor‖SI‖En‖⌊ ‖
‖\lhvec‖SI‖En‖⃐ ‖
‖\limit‖SI‖En‖lim_(n→∞)⁡〖(1+1/n)^n〗=e ‖
‖\ll‖SI‖En‖≪ ‖
‖\lmoust‖SI‖En‖⎰ ‖
‖\lrhar‖SI‖En‖⇋ ‖
‖\lvec‖SI‖En‖⃖ ‖
‖\mapsto‖SI‖En‖↦ ‖
‖\matrix‖SI‖En‖■ ‖
‖\medsp‖SI‖En‖  ‖
‖\mid‖SI‖En‖∣ ‖
‖\middle‖SI‖En‖ⓜ ‖
‖\models‖SI‖En‖⊨ ‖
‖\mp‖SI‖En‖∓ ‖
‖\mu‖SI‖En‖μ ‖
‖\nabla‖SI‖En‖∇ ‖
‖\naryand‖SI‖En‖▒ ‖
‖\nbsp‖SI‖En‖  ‖
‖\ne‖SI‖En‖≠ ‖
‖\nearrow‖SI‖En‖↗ ‖
‖\neg‖SI‖En‖¬ ‖
‖\neq‖SI‖En‖≠ ‖
‖\ni‖SI‖En‖∋ ‖
‖\norm‖SI‖En‖‖ ‖
‖\notcontain‖SI‖En‖∌ ‖
‖\notelement‖SI‖En‖∉ ‖
‖\notin‖SI‖En‖∉ ‖
‖\nu‖SI‖En‖ν ‖
‖\nwarrow‖SI‖En‖↖ ‖
‖\o‖SI‖En‖ο ‖
‖\odot‖SI‖En‖⊙ ‖
‖\of‖SI‖En‖▒ ‖
‖\oiiint‖SI‖En‖∰ ‖
‖\oiint‖SI‖En‖∯ ‖
‖\oint‖SI‖En‖∮ ‖
‖\omega‖SI‖En‖ω ‖
‖\ominus‖SI‖En‖⊖ ‖
‖\open‖SI‖En‖├ ‖
‖\oplus‖SI‖En‖⊕ ‖
‖\otimes‖SI‖En‖⊗ ‖
‖\overbar‖SI‖En‖¯ ‖
‖\overbrace‖SI‖En‖⏞ ‖
‖\overbracket‖SI‖En‖⎴ ‖
‖\overline‖SI‖En‖¯ ‖
‖\overparen‖SI‖En‖⏜ ‖
‖\overshell‖SI‖En‖⏠ ‖
‖\parallel‖SI‖En‖∥ ‖
‖\partial‖SI‖En‖∂ ‖
‖\perp‖SI‖En‖⊥ ‖
‖\phantom‖SI‖En‖⟡ ‖
‖\phi‖SI‖En‖ϕ ‖
‖\pi‖SI‖En‖π ‖
‖\pm‖SI‖En‖± ‖
‖\pmatrix‖SI‖En‖⒨ ‖
‖\pppprime‖SI‖En‖⁗ ‖
‖\ppprime‖SI‖En‖‴ ‖
‖\pprime‖SI‖En‖″ ‖
‖\prec‖SI‖En‖≺ ‖
‖\preceq‖SI‖En‖≼ ‖
‖\prime‖SI‖En‖′ ‖
‖\prod‖SI‖En‖∏ ‖
‖\propto‖SI‖En‖∝ ‖
‖\psi‖SI‖En‖ψ ‖
‖\qdrt‖SI‖En‖∜ ‖
‖\quadratic‖SI‖En‖x=(-b±√(b^2-4ac))/2a ‖
‖\rangle‖SI‖En‖〉 ‖
‖\ratio‖SI‖En‖∶ ‖
‖\rbrace‖SI‖En‖} ‖
‖\rbrack‖SI‖En‖] ‖
‖\rceil‖SI‖En‖⌉ ‖
‖\rddots‖SI‖En‖⋰ ‖
‖\rect‖SI‖En‖▭ ‖
‖\rfloor‖SI‖En‖⌋ ‖
‖\rho‖SI‖En‖ρ ‖
‖\rhvec‖SI‖En‖⃑ ‖
‖\right‖SI‖En‖┤ ‖
‖\rightarrow‖SI‖En‖→ ‖
‖\rightharpoondown‖SI‖En‖⇁ ‖
‖\rightharpoonup‖SI‖En‖⇀ ‖
‖\rmoust‖SI‖En‖⎱ ‖
‖\root‖SI‖En‖⒭ ‖
‖\scriptA‖SI‖En‖𝒜 ‖
‖\scriptB‖SI‖En‖ℬ ‖
‖\scriptC‖SI‖En‖𝒞 ‖
‖\scriptD‖SI‖En‖𝒟 ‖
‖\scriptE‖SI‖En‖ℰ ‖
‖\scriptF‖SI‖En‖ℱ ‖
‖\scriptG‖SI‖En‖𝒢 ‖
‖\scriptH‖SI‖En‖ℋ ‖
‖\scriptI‖SI‖En‖ℐ ‖
‖\scriptJ‖SI‖En‖𝒥 ‖
‖\scriptK‖SI‖En‖𝒦 ‖
‖\scriptL‖SI‖En‖ℒ ‖
‖\scriptM‖SI‖En‖ℳ ‖
‖\scriptN‖SI‖En‖𝒩 ‖
‖\scriptO‖SI‖En‖𝒪 ‖
‖\scriptP‖SI‖En‖𝒫 ‖
‖\scriptQ‖SI‖En‖𝒬 ‖
‖\scriptR‖SI‖En‖ℛ ‖
‖\scriptS‖SI‖En‖𝒮 ‖
‖\scriptT‖SI‖En‖𝒯 ‖
‖\scriptU‖SI‖En‖𝒰 ‖
‖\scriptV‖SI‖En‖𝒱 ‖
‖\scriptW‖SI‖En‖𝒲 ‖
‖\scriptX‖SI‖En‖𝒳 ‖
‖\scriptY‖SI‖En‖𝒴 ‖
‖\scriptZ‖SI‖En‖𝒵 ‖
‖\scripta‖SI‖En‖𝒶 ‖
‖\scriptb‖SI‖En‖𝒷 ‖
‖\scriptc‖SI‖En‖𝒸 ‖
‖\scriptd‖SI‖En‖𝒹 ‖
‖\scripte‖SI‖En‖ℯ ‖
‖\scriptf‖SI‖En‖𝒻 ‖
‖\scriptg‖SI‖En‖ℊ ‖
‖\scripth‖SI‖En‖𝒽 ‖
‖\scripti‖SI‖En‖𝒾 ‖
‖\scriptj‖SI‖En‖𝒿 ‖
‖\scriptk‖SI‖En‖𝓀 ‖
‖\scriptl‖SI‖En‖ℓ ‖
‖\scriptm‖SI‖En‖𝓂 ‖
‖\scriptn‖SI‖En‖𝓃 ‖
‖\scripto‖SI‖En‖ℴ ‖
‖\scriptp‖SI‖En‖𝓅 ‖
‖\scriptq‖SI‖En‖𝓆 ‖
‖\scriptr‖SI‖En‖𝓇 ‖
‖\scripts‖SI‖En‖𝓈 ‖
‖\scriptt‖SI‖En‖𝓉 ‖
‖\scriptu‖SI‖En‖?? ‖
‖\scriptv‖SI‖En‖𝓋 ‖
‖\scriptw‖SI‖En‖𝓌 ‖
‖\scriptx‖SI‖En‖𝓍 ‖
‖\scripty‖SI‖En‖𝓎 ‖
‖\scriptz‖SI‖En‖𝓏 ‖
‖\sdiv‖SI‖En‖⁄ ‖
‖\sdivide‖SI‖En‖⁄ ‖
‖\searrow‖SI‖En‖↘ ‖
‖\setminus‖SI‖En‖∖ ‖
‖\sigma‖SI‖En‖σ ‖
‖\sim‖SI‖En‖∼ ‖
‖\simeq‖SI‖En‖≃ ‖
‖\smash‖SI‖En‖⬍ ‖
‖\smile‖SI‖En‖⌣ ‖
‖\spadesuit‖SI‖En‖♠ ‖
‖\sqcap‖SI‖En‖⊓ ‖
‖\sqcup‖SI‖En‖⊔ ‖
‖\sqrt‖SI‖En‖√ ‖
‖\sqsubseteq‖SI‖En‖⊑ ‖
‖\sqsuperseteq‖SI‖En‖⊒ ‖
‖\star‖SI‖En‖⋆ ‖
‖\subset‖SI‖En‖⊂ ‖
‖\subseteq‖SI‖En‖⊆ ‖
‖\succ‖SI‖En‖≻ ‖
‖\succeq‖SI‖En‖≽ ‖
‖\sum‖SI‖En‖∑ ‖
‖\superset‖SI‖En‖⊃ ‖
‖\superseteq‖SI‖En‖⊇ ‖
‖\swarrow‖SI‖En‖↙ ‖
‖\tau‖SI‖En‖τ ‖
‖\therefore‖SI‖En‖∴ ‖
‖\theta‖SI‖En‖θ ‖
‖\thicksp‖SI‖En‖  ‖
‖\thinsp‖SI‖En‖  ‖
‖\tilde‖SI‖En‖̃ ‖
‖\times‖SI‖En‖× ‖
‖\to‖SI‖En‖→ ‖
‖\top‖SI‖En‖⊤ ‖
‖\tvec‖SI‖En‖⃡ ‖
‖\ubar‖SI‖En‖̲ ‖
‖\underbar‖SI‖En‖▁ ‖
‖\underbrace‖SI‖En‖⏟ ‖
‖\underbracket‖SI‖En‖⎵ ‖
‖\underline‖SI‖En‖▱ ‖
‖\underparen‖SI‖En‖⏝ ‖
‖\uparrow‖SI‖En‖↑ ‖
‖\updownarrow‖SI‖En‖↕ ‖
‖\uplus‖SI‖En‖⊎ ‖
‖\upsilon‖SI‖En‖υ ‖
‖\varepsilon‖SI‖En‖ε ‖
‖\varphi‖SI‖En‖φ ‖
‖\varpi‖SI‖En‖ϖ ‖
‖\varrho‖SI‖En‖ϱ ‖
‖\varsigma‖SI‖En‖ς ‖
‖\vartheta‖SI‖En‖ϑ ‖
‖\vbar‖SI‖En‖│ ‖
‖\vdash‖SI‖En‖⊢ ‖
‖\vdots‖SI‖En‖⋮ ‖
‖\vec‖SI‖En‖⃗ ‖
‖\vee‖SI‖En‖∨ ‖
‖\vert‖SI‖En‖| ‖
‖\vphantom‖SI‖En‖⇳ ‖
‖\vthicksp‖SI‖En‖  ‖
‖\wedge‖SI‖En‖∧ ‖
‖\wp‖SI‖En‖℘ ‖
‖\wr‖SI‖En‖≀ ‖
‖\xi‖SI‖En‖ξ ‖
‖\zeta‖SI‖En‖ζ ‖
‖\zwnj‖SI‖En‖‌ ‖
‖\zwsp‖SI‖En‖​ ‖
‖~=‖SI‖En‖≅ ‖
